WKT,Id
"MULTIPOLYGON (((-28220.4262946528 230957.492630353,-28220.3646767342 230955.459239039,-28218.3312854205 230955.42843008,-28218.3312854205 230953.518274603,-28216.4827478625 230953.364229807,-28216.3903209846 230950.498996592,-28215.4352432464 230950.344951796,-28215.496861165 230942.427049256,-28216.4519389032 230942.457858215,-28216.4519389032 230941.502780477,-28217.3762076822 230941.533589436,-28217.4070166415 230940.547702739,-28221.5354171875 230940.424466901,-28221.5662261468 230939.561816041,-28222.3980680479 230939.500198122,-28222.4904949258 230938.545120384,-28229.5149376458 230938.514311425,-28229.5765555644 230939.500198122,-28231.5791379189 230939.531007082,-28231.5483289596 230944.42963161,-28232.5034066978 230944.491249529,-28232.5342156571 230948.527223197,-28231.5175200003 230948.588841116,-28231.4250931224 230949.482300935,-28232.5034066978 230949.451491976,-28232.5958335757 230951.45407433,-28230.562442262 230951.45407433,-28230.562442262 230953.487465644,-28229.4841286865 230953.487465644,-28229.5457466051 230955.459239039,-28227.4815463321 230955.551665917,-28227.5123552914 230956.506743655,-28226.5572775532 230956.445125737,-28226.4956596346 230957.461821394,-28220.4262946528 230957.492630353)))",mamoa
"MULTIPOLYGON (((-29663.5795661174 231635.505397637,-29663.4255213209 231633.472006323,-29661.5153658444 231633.502815282,-29661.3921300072 231630.483537271,-29660.4678612282 231630.483537271,-29660.4986701875 231628.480954917,-29661.4537479258 231628.450145958,-29661.4845568851 231623.397476633,-29662.5012525419 231623.52071247,-29662.4396346233 231622.442398894,-29664.5038348963 231622.411589935,-29664.4114080185 231621.518130115,-29668.5398085645 231621.456512197,-29668.5089996052 231622.596443691,-29675.5026333659 231622.504016813,-29675.4410154474 231624.506599167,-29676.5501379821 231624.537408127,-29676.5501379821 231626.478372562,-29677.5052157204 231626.509181522,-29677.5052157204 231627.46425926,-29676.4269021449 231627.525877179,-29676.4269021449 231628.450145958,-29675.5026333659 231628.450145958,-29675.5026333659 231629.436032655,-29674.4551287498 231629.528459533,-29674.4859377091 231630.452728312,-29672.514164314 231630.514346231,-29672.5757822326 231632.424501707,-29670.4807730003 231632.486119626,-29670.5423909189 231633.472006323,-29669.525695262 231633.472006323,-29669.4948863027 231634.48870198,-29667.5231129076 231634.550319899,-29667.5231129076 231635.505397637,-29663.5795661174 231635.505397637)))",mamoa
"MULTIPOLYGON (((-27075.3805133613 232917.52781197,-27075.4113223206 232916.541925272,-27074.4562445824 232916.511116313,-27074.4254356231 232915.463611697,-27073.4395489255 232915.556038575,-27073.4087399662 232913.461029343,-27071.3753486525 232913.491838302,-27071.4369665711 232912.382715767,-27070.4818888328 232912.444333686,-27070.4202709143 232908.469977936,-27068.4793064784 232908.469977936,-27068.3868796005 232906.467395582,-27069.465193176 232906.467395582,-27069.4960021353 232905.481508884,-27071.4677755304 232905.327464088,-27071.4369665711 232901.322299379,-27072.5152801466 232901.507153135,-27072.4228532687 232898.487875123,-27074.5486714603 232898.518684083,-27074.4562445824 232897.378752589,-27077.4447136343 232897.440370507,-27077.4447136343 232896.516101728,-27082.5590008779 232896.485292769,-27082.5281919186 232898.518684083,-27084.4999653137 232898.549493042,-27084.5615832323 232900.459648519,-27086.4101207902 232900.459648519,-27086.4409297495 232899.53537974,-27088.5667479411 232899.442952862,-27088.5667479411 232902.523848792,-27090.5077123769 232902.493039832,-27090.5385213362 232903.509735489,-27089.5526346387 232903.602162367,-27089.5218256794 232906.498204541,-27088.5359389818 232906.498204541,-27088.5667479411 232908.469977936,-27089.4910167201 232908.500786895,-27089.4293988015 232913.522647261,-27086.4717387088 232913.58426518,-27086.5641655867 232916.480307354,-27082.5281919186 232916.603543191,-27082.5590008779 232917.52781197,-27079.5089139073 232917.558620929,-27079.5089139073 232915.556038575,-27078.4922182505 232915.617656493,-27078.4306003319 232916.541925272,-27077.5063315529 232916.541925272,-27077.5371405122 232917.497003011,-27075.3805133613 232917.52781197)))",mamoa
"MULTIPOLYGON (((-21590.5 232401.531659397,-21590.4768939127 232399.498268084,-21589.5295184143 232399.498268084,-21589.4833049754 232396.563714711,-21587.4499136617 232396.517501272,-21587.4268069422 232392.450718644,-21586.4563247243 232392.496932083,-21586.5487516022 232388.430149456,-21587.4268069422 232388.476362895,-21587.4730203811 232387.528987396,-21588.489716038 232387.459667238,-21588.489716038 232388.430149456,-21590.4537871933 232388.407042736,-21590.5 232387.436560518,-21591.4935895696 232387.413453799,-21591.4935895696 232385.472489363,-21594.4974631012 232385.449382644,-21594.5205698207 232384.502007145,-21596.5308544149 232384.455793706,-21596.5770678539 232385.495596083,-21597.5706567913 232385.495596083,-21597.5244433523 232386.419864861,-21599.5347279465 232386.419864861,-21599.5116212271 232387.505880677,-21600.482103445 232387.505880677,-21600.5283168839 232388.407042736,-21601.5219058213 232388.383936017,-21601.4987991018 232391.503343146,-21600.5283168839 232391.480236426,-21600.5052101645 232392.520038803,-21601.4987991018 232392.520038803,-21601.5219058213 232394.507216677,-21600.5283168839 232394.553430116,-21600.5514236034 232396.471287833,-21598.4949255702 232396.494394552,-21598.4487121313 232399.452054645,-21597.4782299134 232399.521374803,-21597.5013366328 232400.468750302,-21594.5436765402 232400.491857021,-21594.4974631012 232399.521374803,-21592.4640717875 232399.544481523,-21592.5333919459 232401.485445959,-21590.5 232401.531659397)))",mamoa
"MULTIPOLYGON (((-21604.479565914 232361.510821269,-21604.4102457556 232356.542876582,-21603.5321904155 232356.473556423,-21603.4397635376 232355.572394364,-21601.4525856629 232355.549287644,-21601.5219058213 232351.482505017,-21602.3999611613 232351.505611736,-21602.4923880392 232347.531255987,-21603.5090836961 232347.485042548,-21603.5321904155 232346.583880488,-21608.4539216635 232346.537667049,-21608.5001351025 232347.461935828,-21609.4937240398 232347.577469426,-21609.5168307593 232348.547951644,-21610.5566331356 232348.409311327,-21610.6028465746 232349.5646473,-21612.5207042909 232349.472220423,-21612.4975975714 232350.44270264,-21613.5373999478 232350.46580936,-21613.5605066673 232351.482505017,-21615.593897981 232351.436291578,-21615.5014711031 232353.492789611,-21616.5412734794 232353.492789611,-21616.4950600404 232358.530054456,-21614.4847754462 232358.553161176,-21614.5309888852 232360.471018892,-21612.4975975714 232360.56344577,-21612.474490852 232361.510821269,-21604.479565914 232361.510821269)))",mamoa
"MULTIPOLYGON (((-21369.4842288636 232261.504939385,-21368.5368533652 232261.435619227,-21368.4444264873 232260.488243728,-21367.4739442694 232260.465137009,-21367.358410672 232256.513887979,-21366.5496754904 232256.490781259,-21366.5034620515 232254.434283226,-21367.4508375499 232254.503603385,-21367.404624111 232252.470212071,-21368.4906399262 232252.470212071,-21368.5368533652 232251.453516414,-21370.477817801 232251.453516414,-21370.5009245205 232250.529247635,-21371.4714067384 232250.436820757,-21371.4483000189 232248.54206976,-21375.4919759268 232248.495856321,-21375.5381893658 232249.489445259,-21377.5022605211 232249.44323182,-21377.5253672406 232252.470212071,-21378.5189561779 232252.49331879,-21378.5189561779 232258.477959134,-21379.397011518 232258.454852415,-21379.4663316764 232259.471548072,-21376.5317783032 232259.54086823,-21376.5317783032 232261.481832666,-21369.4842288636 232261.504939385)))",mamoa
"MULTIPOLYGON (((-20085.4669344141 242874.513620662,-20085.4553810544 242872.549549506,-20082.4746142422 242872.503336067,-20082.4052940838 242871.532853849,-20082.3590806449 242870.493051473,-20081.4348118659 242870.608585071,-20081.4579185854 242869.476355816,-20080.510543087 242869.453249097,-20080.464329648 242868.505873598,-20079.4938474301 242868.459660159,-20079.4707407106 242866.449375565,-20080.4412229285 242866.403162126,-20080.4874363675 242863.468608753,-20082.4515075228 242863.468608753,-20082.4284008033 242862.498126535,-20084.5080055559 242862.405699657,-20084.5080055559 242861.481430878,-20085.5015944933 242860.53405538,-20086.4720767112 242860.441628502,-20086.4489699917 242859.494253004,-20087.5118790875 242859.471146284,-20087.5118790875 242860.464735222,-20089.5221636818 242860.53405538,-20089.4990569623 242862.475019816,-20090.5966261373 242862.521233255,-20090.5504126984 242864.554624568,-20091.5208949163 242864.508411129,-20091.5208949163 242868.482766879,-20090.5735194178 242868.459660159,-20090.5504126984 242872.480229348,-20088.5401281041 242872.526442787,-20088.5170213847 242873.473818285,-20087.5003257278 242873.543138444,-20087.5003257278 242874.513620662,-20085.4669344141 242874.513620662)))",mamoa
"MULTIPOLYGON (((-20062.4641951778 242877.471280754,-20062.4873018973 242875.414782721,-20060.5001240226 242875.437889441,-20060.5001240226 242874.467407223,-20059.5065350852 242874.467407223,-20059.4372149268 242872.457122628,-20057.4962504909 242872.549549506,-20057.450037052 242869.499462536,-20059.5065350852 242869.407035658,-20059.4141082073 242867.53539138,-20060.4539105836 242867.419857783,-20060.523230742 242866.472482285,-20061.4937129599 242866.449375565,-20061.5168196794 242865.478893347,-20067.5014600231 242865.548213506,-20067.4552465842 242866.449375565,-20069.5117446174 242866.449375565,-20069.4886378979 242869.499462536,-20071.5220292116 242869.522569255,-20071.4758157727 242874.490513942,-20070.5053335548 242874.490513942,-20070.4822268353 242875.507209599,-20068.51815568 242875.507209599,-20068.5412623995 242876.547011975,-20067.5245667426 242876.500798536,-20067.593886901 242877.448174035,-20062.4641951778 242877.471280754)))",mamoa
"MULTIPOLYGON (((-19699.4807389622 243388.47638192,-19699.4576322428 243387.552113141,-19697.516667807 243387.505899702,-19697.5397745264 243385.472508388,-19696.4768654306 243385.541828546,-19696.4768654306 243384.478919451,-19695.5294899322 243384.52513289,-19695.4832764933 243382.468634856,-19694.5127942754 243382.422421417,-19694.5127942754 243378.471172387,-19699.5500591207 243378.471172387,-19699.5269524012 243377.500690169,-19709.462841775 243377.523796889,-19709.462841775 243379.464761325,-19712.4898220261 243379.487868044,-19712.4667153066 243382.468634856,-19711.5193398082 243382.491741576,-19711.4500196497 243384.50202617,-19708.4923595571 243384.50202617,-19708.538572996 243386.466097325,-19705.5115927449 243386.512310764,-19705.5115927449 243387.482792982,-19702.5308259328 243387.529006421,-19702.5077192133 243388.522595359,-19699.4807389622 243388.47638192)))",mamoa
"MULTIPOLYGON (((-19108.5032816976 239844.460175889,-19108.2722145029 239843.351053355,-19107.4865860407 239843.443480233,-19107.255518846 239841.36387548,-19106.4698903839 239841.36387548,-19106.377463506 239840.347179823,-19105.3607678491 239840.208539506,-19105.453194727 239839.376697605,-19104.3902856312 239839.469124483,-19104.2978587533 239837.38951973,-19103.5122302912 239837.38951973,-19103.2811630965 239834.431859638,-19102.3568943175 239834.385646199,-19102.4493211954 239832.398468324,-19103.4198034133 239832.398468324,-19103.6046571691 239830.503717327,-19104.3440721923 239830.503717327,-19104.3440721923 239829.48702167,-19105.3607678491 239829.440808231,-19105.4069812881 239828.562752891,-19106.2850366281 239828.424112575,-19106.5161038228 239826.529361578,-19108.4570682586 239826.4369347,-19108.3646413808 239825.55887936,-19112.4776374471 239825.420239043,-19112.2927836913 239824.634610581,-19115.2966572229 239824.449756825,-19115.3890841008 239825.55887936,-19116.3133528798 239825.466452482,-19116.4519931966 239826.4369347,-19117.3762619756 239826.529361578,-19117.5611157314 239827.361203479,-19120.3801355072 239827.546057235,-19120.564989263 239829.48702167,-19122.4597402598 239829.440808231,-19122.4135268209 239832.352254885,-19121.3506177251 239832.352254885,-19121.396831164 239833.415163981,-19119.5945070451 239833.553804298,-19119.3634398503 239838.360001948,-19117.4224754145 239838.452428826,-19117.3762619756 239839.376697605,-19116.4519931966 239839.376697605,-19116.3133528798 239840.439606701,-19115.4815109787 239840.578247018,-19115.3428706619 239841.548729236,-19113.494333104 239841.548729236,-19113.494333104 239843.489693672,-19112.4776374471 239843.489693672,-19112.5238508861 239844.598816206,-19108.5032816976 239844.460175889)))",mamoa
"MULTIPOLYGON (((-15388.4600867152 239533.48994521,-15388.3907665568 239526.534822648,-15389.476782372 239526.44239577,-15389.4305689331 239524.524538054,-15390.4241578705 239524.547644773,-15390.4472645899 239521.543771242,-15392.5268693426 239521.405130925,-15392.4344424647 239520.550182304,-15395.4614227158 239520.480862146,-15395.3921025574 239519.487273208,-15397.4948140295 239519.464166489,-15397.5872409074 239521.497557803,-15401.4460630595 239521.474451083,-15401.5384899374 239523.507842397,-15402.5089721553 239523.530949116,-15402.6013990332 239530.462964959,-15401.469169779 239530.41675152,-15401.5153832179 239531.548980774,-15400.544901 239531.456553896,-15400.4986875611 239532.496356272,-15397.5410274684 239532.496356272,-15397.517920749 239533.513051929,-15388.4600867152 239533.48994521)))",mamoa
"MULTIPOLYGON (((-14966.3927488048 246105.526204698,-14965.4684800258 246105.503097979,-14965.4222665869 246104.486402322,-14963.4581954316 246104.509509041,-14963.4350887121 246103.469706665,-14961.4710175568 246103.492813384,-14961.378590679 246098.455548539,-14963.52751559 246098.43244182,-14963.4119819927 246097.55438648,-14964.4979978079 246097.508173041,-14964.4748910885 246096.514584103,-14967.4787646201 246096.491477384,-14967.5018713395 246095.567208605,-14970.4364247127 246095.382354849,-14970.4595314322 246094.45808607,-14971.4069069306 246094.411872631,-14971.4762270891 246093.510710572,-14973.5327251222 246093.441390413,-14973.5558318417 246092.494014915,-14976.4903852149 246092.470908195,-14976.5134919344 246095.474781727,-14977.4839741523 246095.451675007,-14977.4839741523 246098.478655258,-14978.5006698091 246098.571082136,-14978.4775630896 246100.488939853,-14979.4942587465 246100.350299536,-14979.4480453076 246102.429904288,-14977.5070808717 246102.522331166,-14977.5070808717 246103.515920104,-14976.5134919344 246103.492813384,-14976.4903852149 246104.5788292,-14975.4967962775 246104.5788292,-14975.5430097165 246105.526204698,-14974.5263140596 246105.549311417,-14974.5032073401 246106.496686916,-14967.5018713395 246106.566007074,-14967.4556579006 246105.503097979,-14966.3927488048 246105.526204698)))",mamoa
"MULTIPOLYGON (((-15191.4926332397 246609.524193183,-15191.5099632794 246608.519050886,-15190.4874909426 246608.501720846,-15190.4355008238 246607.496578549,-15189.4130284871 246607.47924851,-15189.4130284871 246604.446491579,-15188.494536388 246604.463821618,-15188.4598763088 246602.505527143,-15190.5048209822 246602.453537024,-15190.5221510218 246600.529902628,-15199.5164415771 246600.44325243,-15199.5164415771 246602.453537024,-15200.5215838742 246602.488197103,-15200.5042538346 246606.456776173,-15199.4991115375 246606.491436252,-15199.5511016563 246608.467060767,-15198.4419791215 246608.449730728,-15198.4939692403 246609.489533104,-15191.4926332397 246609.524193183)))",mamoa
"MULTIPOLYGON (((-15437.353905122 247229.489030028,-15437.353905122 247228.51854781,-15436.3834229041 247228.553207889,-15436.3141027457 247227.65204583,-15435.4129406862 247227.65204583,-15435.378280607 247226.508263216,-15434.3731383099 247226.438943057,-15434.234497993 247225.503120919,-15428.5155849232 247225.43380076,-15428.5155849232 247222.34905371,-15429.3820869035 247222.314393631,-15429.4514070619 247219.437607057,-15430.456549359 247219.541587294,-15430.3872292006 247218.536444997,-15432.3975137949 247218.39780468,-15432.4321738741 247216.387520086,-15435.3089604486 247216.456840245,-15435.3436205278 247215.34771771,-15439.4681699539 247215.417037868,-15439.3988497954 247214.550535888,-15443.4887391423 247214.550535888,-15443.59271938 247216.491500324,-15446.4695059545 247216.491500324,-15446.4695059545 247227.548065592,-15445.3950434989 247227.548065592,-15445.4297035781 247228.483887731,-15443.4540790631 247228.449227652,-15443.4540790631 247229.419709869,-15437.353905122 247229.489030028)))",mamoa
"MULTIPOLYGON (((-20736.56807575 250291.499067832,-20735.4589532153 250291.516397872,-20735.5629334529 250289.540773357,-20734.4884709974 250289.471453199,-20734.3498306805 250288.466310901,-20732.4435263239 250288.466310901,-20732.4435263239 250287.461168604,-20730.3639215713 250287.426508525,-20730.4332417297 250285.416223931,-20729.3934393534 250285.554864248,-20729.4280994326 250284.549721951,-20728.4922772939 250284.376421555,-20728.3882970563 250283.371279257,-20727.4178148383 250283.509919574,-20727.4178148383 250276.456593455,-20728.3882970562 250276.421933376,-20728.4922772939 250275.555431395,-20732.4435263239 250275.382130999,-20732.4781864031 250274.515629019,-20740.5886449385 250274.654269336,-20740.6926251761 250276.387273297,-20744.5745540477 250276.525913613,-20744.5398939685 250278.570858287,-20745.5450362656 250278.501538128,-20745.614356424 250281.551625099,-20746.5155184835 250281.48230494,-20746.5155184835 250283.527249614,-20745.4757161072 250283.492589535,-20745.5796963448 250287.513158723,-20744.4705738101 250287.582478882,-20744.4012536517 250289.454123159,-20741.5244670772 250289.454123159,-20741.4204868395 250291.464407753,-20736.56807575 250291.499067832)))",mamoa
"MULTIPOLYGON (((-29973.3752052073 248775.44987311,-29973.4098652865 248773.508908674,-29972.3700629102 248773.404928436,-29972.4393830686 248772.469106298,-29971.4342407715 248772.434446218,-29971.2956004546 248771.463964,-29970.4637585536 248771.429303921,-29970.2557980783 248769.315039089,-29969.4586162564 248769.419019327,-29969.4239561772 248764.462628,-29970.4290984743 248764.393307841,-29970.533078712 248762.487003485,-29971.5035609299 248762.452343406,-29971.5035609299 248761.447201109,-29972.508703227 248761.447201109,-29972.4740431478 248759.540896752,-29973.5138455241 248759.471576593,-29973.4445253657 248758.535754455,-29981.5203238218 248758.466434296,-29981.4856637426 248759.471576594,-29983.4959483368 248759.64487699,-29983.6345886537 248761.481861188,-29984.501090634 248761.481861188,-29984.4317704755 248766.438252515,-29985.5408930103 248766.542232753,-29985.5408930103 248768.552517347,-29984.5704107924 248768.552517347,-29984.3971103963 248772.503766377,-29982.4214858813 248772.642406694,-29982.4561459605 248773.508908674,-29978.4702368513 248773.578228832,-29978.5395570097 248774.514050971,-29977.5344147126 248774.54871105,-29977.603734871 248775.657833585,-29973.3752052073 248775.44987311)))",mamoa
