WKT,Id
"MULTIPOLYGON (((-13200.5690021301 253006.418080192,-13208.6019950281 253006.453006248,-13208.4972168598 253005.54492879,-13209.5100724861 253005.510002734,-13209.47514643 253004.392368939,-13211.5707097947 253004.462221051,-13211.5357837386 253003.414439369,-13213.5614949912 253003.449365425,-13213.5265689351 252999.537647144,-13214.5044985053 252999.502721088,-13214.5394245613 252993.425587331,-13213.4217907668 252993.425587331,-13213.4567168229 252992.482583817,-13212.3740090845 252992.517509873,-13212.4787872527 252990.456872564,-13210.5927802245 252990.421946508,-13210.5927802245 252989.33923877,-13209.47514643 252989.409090882,-13209.5449985422 252987.627862022,-13202.4200831023 252987.523083853,-13202.5248612705 252988.361309199,-13198.6480690458 252988.53593948,-13198.3337345411 252994.508295069,-13195.5047239988 252994.508295069,-13195.4348718866 253002.436509799,-13196.4477275129 253002.401583743,-13196.4128014568 253004.357442883,-13197.5304352513 253004.497147107,-13197.4256570831 253005.475076678,-13200.3594457936 253005.54492879,-13200.5690021301 253006.418080192)))",mamoa
"MULTIPOLYGON (((-13140.5485747599 253053.411088645,-13142.3996557321 253053.515866813,-13142.5044339003 253052.572863299,-13147.4639338634 253052.468085131,-13147.5337859756 253053.550792869,-13149.5944232842 253053.515866813,-13149.4896451159 253052.537937243,-13150.397722574 253052.468085131,-13150.43264863 253051.594933729,-13152.5282119947 253051.525081617,-13152.4932859386 253050.477299934,-13154.5189971912 253050.477299934,-13154.5189971912 253044.539870401,-13155.6366309857 253044.400166177,-13155.5667788735 253043.352384494,-13154.4840711351 253043.352384494,-13154.4840711351 253041.536229578,-13152.632990163 253041.536229578,-13152.632990163 253040.418595784,-13151.4804303124 253040.418595784,-13151.5153563685 253039.47559227,-13150.3627965179 253039.405740157,-13150.397722574 253038.462736643,-13147.3242296391 253038.567514812,-13147.3242296391 253039.405740157,-13145.6827050034 253039.545444382,-13145.5779268352 253040.593226064,-13142.5393599564 253040.45352184,-13142.5393599564 253042.444307036,-13141.4217261619 253042.549085204,-13141.456652218 253044.504944345,-13139.6404973019 253044.574796457,-13139.6404973019 253051.31552528,-13140.6184268721 253051.385377392,-13140.5485747599 253053.411088645)))",mamoa
"MULTIPOLYGON (((-13111.525022159 253079.396074367,-13115.5764446641 253079.500852535,-13115.4716664959 253078.487996909,-13117.5323038045 253078.487996909,-13117.4624516923 253077.475141283,-13118.4753073186 253077.475141283,-13118.5102333747 253076.392433544,-13119.4881629449 253076.357507488,-13119.4532368888 253074.47150046,-13121.5837263095 253074.47150046,-13121.6186523656 253070.350225843,-13120.431166459 253070.385151899,-13120.466092515 253069.581852609,-13122.5616558797 253069.407222329,-13122.4219516554 253065.495504048,-13121.5138741974 253065.495504048,-13121.4440220852 253063.539644907,-13119.6278671692 253063.574570963,-13119.4532368888 253064.377870253,-13117.5672298606 253064.342944197,-13117.6370819727 253062.491863225,-13109.4993109065 253062.422011113,-13109.3945327383 253064.517574478,-13108.5912334485 253064.447722365,-13108.4166031681 253065.355799823,-13105.5875926258 253065.56535616,-13105.5875926258 253075.379577918,-13106.4258179716 253075.414503974,-13106.4258179716 253076.392433544,-13107.6133038783 253076.357507488,-13107.5085257101 253078.418144797,-13111.4202439908 253078.487996909,-13111.525022159 253079.396074367)))",mamoa
"MULTIPOLYGON (((-13024.4543643564 253157.56058787,-13028.4010086932 253157.525661814,-13028.4359347493 253159.481520954,-13030.4267199457 253159.551373066,-13030.4965720579 253156.582658299,-13029.3789382634 253156.442954075,-13029.5884945999 253152.426457626,-13030.6013502261 253152.356605514,-13030.6362762822 253151.518380168,-13034.4432163947 253151.483454112,-13034.5130685069 253148.549665401,-13036.6435579276 253148.444887233,-13036.3990755351 253147.432031607,-13035.456072021 253147.397105551,-13035.4909980771 253145.406320354,-13036.5737058155 253145.476172467,-13036.5387797594 253143.380609102,-13035.5259241331 253143.205978822,-13035.5259241331 253142.542383756,-13034.547994563 253142.542383756,-13034.3733642826 253141.389823905,-13036.5387797594 253141.494602074,-13036.4689276473 253138.560813363,-13032.4524311983 253138.351257027,-13032.5921354226 253135.347616204,-13031.4745016281 253135.347616204,-13031.4745016281 253133.6013134,-13029.4138643195 253133.461609176,-13029.5186424877 253132.44875355,-13028.4010086932 253132.239197213,-13028.4010086932 253130.66752469,-13025.5719981509 253130.423042297,-13025.4322939266 253129.549890895,-13018.5518608792 253129.445112727,-13018.4121566549 253131.505750035,-13016.5610756827 253131.470823979,-13016.5261496267 253132.378901437,-13015.792702449 253132.343975381,-13015.4783679443 253135.347616204,-13013.55743486 253135.38254226,-13013.55743486 253136.290619718,-13009.4710862989 253136.395397886,-13009.4361602428 253137.408253513,-13008.3185264483 253137.478105625,-13008.3534525044 253138.560813363,-13007.5850792707 253138.456035195,-13007.5850792707 253139.399038709,-13006.5372975883 253139.468890821,-13006.2928151958 253142.33282742,-13005.3847377378 253142.5074577,-13005.5244419621 253143.590165438,-13004.4417342236 253143.555239382,-13004.4417342236 253146.419175981,-13006.3626673079 253146.489028093,-13006.4674454762 253147.222475271,-13009.506012355 253147.466957663,-13009.540938411 253146.384249925,-13010.5887200934 253146.523954149,-13013.4177306357 253146.419175981,-13013.4875827479 253147.327253439,-13014.5353644302 253147.432031607,-13014.5353644302 253150.226116093,-13016.3515193463 253150.470598486,-13016.3515193463 253151.238971719,-13017.5390052529 253151.448528056,-13017.6787094772 253150.470598486,-13020.1933855149 253150.61030271,-13020.4029418513 253151.623158336,-13021.4157974776 253151.553306224,-13021.3459453654 253152.705866075,-13023.4415087301 253152.531235794,-13023.4764347862 253156.442954075,-13024.4892904125 253156.373101963,-13024.4543643564 253157.56058787)))",mamoa
"MULTIPOLYGON (((-12902.5275025878 253044.470018289,-12907.5568546631 253044.539870401,-12907.521928607 253043.492088719,-12910.4906433736 253043.422236606,-12910.4557173175 253041.641007746,-12912.5163546261 253041.60608169,-12912.446502514 253040.558300008,-12914.4023616544 253040.523373952,-12914.5769919347 253037.589585241,-12915.5199954489 253037.449881017,-12915.4850693928 253032.490381054,-12913.4942841963 253032.420528942,-12913.4942841963 253030.604374026,-12912.5512806822 253030.534521914,-12912.5512806822 253029.486740231,-12907.4520764948 253029.416888119,-12907.4520764948 253027.530881091,-12905.4962173544 253027.565807147,-12905.4263652423 253028.438958549,-12903.5403582141 253028.543736717,-12903.4355800458 253029.312109951,-12901.4797209055 253029.451814175,-12901.5146469615 253031.407673316,-12897.6378547369 253031.512451484,-12897.4981505126 253034.446240194,-12896.5202209424 253034.48116625,-12896.5900730545 253038.392884531,-12897.4981505126 253038.462736643,-12897.4981505126 253039.440666214,-12899.1746012043 253039.545444382,-12899.488935709 253040.418595784,-12900.4668652792 253040.418595784,-12900.5367173914 253041.186969017,-12901.3749427372 253041.466377466,-12901.3749427372 253043.352384494,-12902.4576504757 253043.527014775,-12902.5275025878 253044.470018289)))",mamoa
"MULTIPOLYGON (((-12909.5825659156 253586.557334677,-12913.4593581402 253586.487482564,-12913.4244320842 253585.509552994,-12915.4152172806 253585.404774826,-12915.5199954489 253579.607049517,-12916.5677771312 253579.432419237,-12916.5677771312 253576.603408694,-12914.5420658787 253576.498630526,-12914.5071398226 253574.437993218,-12913.3895060281 253574.50784533,-12913.4593581402 253573.599767872,-12911.3987208316 253573.460063647,-12911.4336468877 253571.608982675,-12910.4906433736 253571.504204507,-12910.5604954858 253570.491348881,-12906.5789250929 253570.561200993,-12906.4392208686 253571.399426339,-12905.3914391862 253571.539130563,-12905.3914391862 253575.346070676,-12903.4006539898 253575.346070676,-12903.4355800458 253581.458130489,-12903.505432158 253586.417630452,-12905.6009955227 253586.417630452,-12905.4962173544 253585.579405106,-12906.4392208686 253585.54447905,-12906.5090729807 253584.56654948,-12907.3822243827 253584.706253705,-12907.4520764948 253585.579405106,-12909.5127138034 253585.579405106,-12909.5825659156 253586.557334677)))",mamoa
"MULTIPOLYGON (((-12501.4017485311 255147.507558974,-12503.5671640079 255147.507558974,-12503.4274597836 255145.58662589,-12504.5800196342 255145.41199561,-12504.5450935781 255144.503918152,-12505.4531710361 255144.538844208,-12505.4531710361 255142.513132955,-12509.5395195972 255142.478206899,-12509.3998153729 255141.570129441,-12510.5523752235 255141.465351273,-12510.5873012796 255139.614270301,-12511.6001569058 255139.43964002,-12511.5652308498 255136.575703422,-12509.6442977655 255136.50585131,-12509.5744456533 255135.353291459,-12508.6314421392 255135.353291459,-12508.6314421392 255132.559206973,-12507.5138083447 255132.384576692,-12507.4788822886 255131.441573178,-12506.3612484941 255131.476499234,-12506.3612484941 255130.463643608,-12503.5671640079 255130.53349572,-12503.3925337275 255129.450787982,-12499.6903717832 255129.520640094,-12499.5506675589 255131.476499234,-12497.3852520821 255131.581277403,-12497.4900302503 255133.572062599,-12495.4643189978 255133.502210487,-12495.4643189978 255135.388217515,-12494.5213154837 255135.492995683,-12494.3816112594 255138.46171045,-12495.4643189978 255138.426784394,-12495.4992450539 255139.474566076,-12496.5470267362 255139.474566076,-12496.5121006801 255140.452495646,-12497.4900302503 255140.452495646,-12497.4201781382 255141.465351273,-12498.5028858766 255141.535203385,-12498.3981077083 255145.516773778,-12499.5157415028 255145.551699834,-12499.4109633346 255147.437706862,-12501.4017485311 255147.507558974)))",mamoa
"MULTIPOLYGON (((-12563.535202294 255190.46660795,-12568.5121652851 255190.46660795,-12568.459776201 255189.506141408,-12569.5075578833 255189.48867838,-12569.5774099955 255188.493285782,-12570.6426547058 255188.493285782,-12570.5553395656 255187.53281924,-12571.5332691358 255187.515356212,-12571.4459539956 255183.498859763,-12570.5728025937 255183.516322791,-12570.4330983694 255181.56046365,-12569.4900948553 255181.525537594,-12569.5075578833 255180.390440772,-12563.535202294 255180.442829856,-12563.4653501818 255181.56046365,-12561.4047128732 255181.47314851,-12561.4221759012 255183.533785819,-12560.409320275 255183.533785819,-12560.444246331 255188.528211838,-12562.4175684995 255188.51074881,-12562.5398096957 255189.628382605,-12563.6050544061 255189.506141408,-12563.535202294 255190.46660795)))",mamoa
"MULTIPOLYGON (((-11796.5415477913 256026.456686235,-11798.637111156 256026.351908067,-11798.5323329877 256025.513682721,-11799.4753365018 256025.653386945,-11799.6150407262 256026.596390459,-11800.5580442403 256026.561464403,-11800.5231181842 256027.504467918,-11807.5432554559 256027.364763693,-11807.5083293998 256023.487971469,-11806.5303998296 256023.453045412,-11806.5303998296 256022.614820067,-11807.613107568 256022.579894011,-11807.5083293998 256021.462260216,-11808.5561110821 256021.42733416,-11808.5561110821 256013.49911943,-11806.5653258857 256013.49911943,-11806.5303998296 256009.517549037,-11801.4311956422 256009.552475093,-11801.4661216983 256010.460552551,-11797.3797731372 256010.530404664,-11797.2749949689 256011.508334234,-11796.5066217352 256011.508334234,-11796.436769623 256012.276707467,-11793.6077590807 256012.451337748,-11793.6077590807 256013.359415206,-11792.5949034545 256013.464193374,-11792.4551992301 256015.454978571,-11791.4074175478 256015.420052514,-11791.6169738843 256021.322555992,-11792.385347118 256021.392408104,-11792.4202731741 256022.579894011,-11793.4680548564 256022.579894011,-11793.6077590807 256024.430974983,-11795.3191358285 256024.396048927,-11795.4239139968 256025.478756665,-11796.436769623 256025.513682721,-11796.5415477913 256026.456686235)))",mamoa
"MULTIPOLYGON (((-11419.5496984845 256230.459779787,-11422.5184132511 256230.564557955,-11422.448561139 256229.516776273,-11424.4742723915 256229.411998105,-11424.4044202793 256228.538846703,-11425.4871280178 256228.538846703,-11425.4871280178 256226.51313545,-11426.499983644 256226.548061506,-11426.4650575879 256225.465353768,-11427.5826913824 256225.430427712,-11427.4779132142 256221.518709431,-11425.4871280178 256221.518709431,-11425.5220540738 256219.38822001,-11422.3787090268 256219.073885506,-11422.4136350829 256218.584920721,-11421.4007794566 256218.270586216,-11421.4357055127 256217.502212982,-11415.4982759794 256217.676843263,-11415.4284238673 256220.505853805,-11414.3806421849 256220.505853805,-11414.3457161288 256221.518709431,-11413.2979344465 256221.518709431,-11413.4027126147 256225.465353768,-11414.3107900728 256225.53520588,-11414.415568241 256228.468994591,-11416.5111316057 256228.468994591,-11416.5111316057 256229.411998105,-11419.340142148 256229.621554441,-11419.5496984845 256230.459779787)))",mamoa
"MULTIPOLYGON (((-11391.6437796781 256277.505177324,-11395.6952021831 256277.54010338,-11395.625350071 256276.632025922,-11399.7116986321 256276.457395642,-11399.5719944078 256273.593459044,-11400.6197760902 256273.523606931,-11400.5149979219 256270.694596389,-11401.7723359407 256270.554892165,-11401.7024838286 256267.586177398,-11400.5848500341 256267.446473174,-11400.5149979219 256265.315983753,-11398.5940648376 256265.455687977,-11398.5591387816 256264.338054183,-11397.5113570992 256264.268202071,-11397.4415049871 256263.395050669,-11392.2724486875 256263.429976725,-11392.3073747436 256264.582536575,-11391.3992972855 256264.547610519,-11391.4691493977 256265.595392202,-11390.4213677154 256265.52554009,-11390.3165895471 256276.457395642,-11391.2595930612 256276.38754353,-11391.6437796781 256277.505177324)))",mamoa
"MULTIPOLYGON (((-11279.4263614992 256398.558887691,-11284.4906396305 256398.523961635,-11284.4906396305 256397.546032065,-11287.4942804532 256397.580958121,-11287.4244283411 256396.568102494,-11288.5769881917 256396.603028551,-11288.5769881917 256395.415542644,-11289.4850656497 256395.4504687,-11289.4501395936 256394.64716941,-11290.4629952199 256394.612243354,-11290.4629952199 256390.421116625,-11289.5199917058 256390.316338456,-11289.5549177619 256388.570035653,-11288.6817663599 256388.535109596,-11288.5769881917 256385.56639483,-11286.5163508831 256385.391764549,-11286.5163508831 256384.448761035,-11279.4263614992 256384.518613147,-11279.4612875553 256385.426690605,-11277.540354471 256385.426690605,-11277.3657241906 256386.5443244,-11276.5274988447 256386.474472288,-11276.5274988447 256391.573676475,-11275.5495692745 256391.643528587,-11275.4447911063 256396.42839827,-11276.2480903961 256396.463324326,-11276.3179425083 256397.476179952,-11279.4263614992 256397.476179952,-11279.4263614992 256398.558887691)))",mamoa
"MULTIPOLYGON (((-10689.6649785648 258262.422796354,-10695.5325559859 258262.422796354,-10695.4801669018 258260.693956578,-10696.4755595 258260.641567494,-10696.4755595 258259.436618559,-10697.5757302664 258259.436618559,-10697.4709520982 258257.603000615,-10699.4093482105 258257.550611531,-10699.4093482105 258256.607608017,-10700.6142971452 258256.450440764,-10700.5619080611 258252.626037624,-10702.3431369211 258252.521259455,-10702.5003041734 258246.496514782,-10701.5049115752 258246.496514782,-10701.5573006593 258244.453340501,-10700.6142971452 258244.453340501,-10700.509518977 258243.405558819,-10696.3707813317 258243.510336987,-10696.4231704159 258242.462555305,-10689.4554222283 258242.410166221,-10689.4554222283 258243.300780651,-10688.2504732936 258243.457947903,-10688.3552514618 258244.348562333,-10684.4784592372 258244.243784165,-10684.5308483213 258245.396344016,-10683.4830666389 258245.396344016,-10683.3782884707 258256.345662596,-10684.4784592372 258256.39805168,-10684.5308483213 258258.441225961,-10686.5740226018 258258.388836877,-10686.5740226018 258259.174673138,-10687.5694152001 258259.489007643,-10687.4646370318 258261.427403755,-10689.3506440601 258261.532181924,-10689.6649785648 258262.422796354)))",mamoa
"MULTIPOLYGON (((-10672.350386264 258304.465036358,-10674.6031168811 258304.517425442,-10674.550727797 258303.469643759,-10676.4891239093 258303.469643759,-10676.4891239093 258302.369472993,-10680.5230833863 258302.421862077,-10680.4183052181 258300.693022301,-10682.5138685828 258300.378687796,-10682.4614794987 258299.592851535,-10684.7142101157 258299.540462451,-10684.4522646951 258298.440291684,-10686.6002171439 258298.492680768,-10686.6002171439 258297.444899086,-10687.5956097421 258297.182953665,-10687.2812752374 258293.410939609,-10684.7142101157 258293.410939609,-10684.6094319475 258291.420154412,-10683.3520939286 258291.472543496,-10683.7188175175 258289.534147384,-10682.5138685828 258289.324591048,-10682.4614794987 258287.386194935,-10680.5754724704 258287.543362188,-10680.6802506387 258285.447798823,-10677.8512400963 258285.552576991,-10677.4321274234 258284.452406225,-10674.4459496287 258284.557184393,-10674.3411714605 258285.552576991,-10664.4396345624 258285.447798823,-10664.3872454782 258290.529539982,-10665.4350271606 258290.634318151,-10665.2778599082 258300.483465965,-10667.3210341888 258300.483465965,-10667.3734232729 258302.317083909,-10671.3026045817 258302.474251161,-10671.3549936658 258303.574421927,-10672.2456080958 258303.469643759,-10672.350386264 258304.465036358)))",mamoa
"MULTIPOLYGON (((-8944.72865660481 259886.667765779,-8947.55766714713 259886.667765779,-8947.6755425864 259885.764054078,-8949.79730049314 259885.567595012,-8949.83659230623 259884.703175124,-8950.74030400725 259884.585299685,-8950.74030400725 259883.603004358,-8951.526140269 259883.524420732,-8951.526140269 259879.320196731,-8950.62242856798 259879.241613105,-8950.70101219416 259878.573652282,-8949.48296598844 259878.337901404,-8949.52225780152 259877.39489789,-8947.79341802566 259877.434189703,-8947.71483439948 259876.491186189,-8944.45361391319 259876.491186189,-8944.53219753937 259879.359488544,-8943.471318586 259879.477363983,-8943.39273495982 259885.371135947,-8944.49290572628 259885.489011386,-8944.72865660481 259886.667765779)))",mamoa
"MULTIPOLYGON (((-8925.47566819177 259947.412908812,-8927.40096703307 259947.511138345,-8927.51884247233 259946.450259392,-8928.57972142571 259946.410967579,-8928.57972142571 259945.546547691,-8929.60130856599 259945.448318158,-8929.48343312673 259937.491726008,-8923.4324939112 259937.570309634,-8923.4324939112 259938.474021335,-8921.48754916335 259938.532959055,-8921.48754916335 259941.538782756,-8920.44631611653 259941.479845036,-8920.42667020998 259942.501432177,-8921.46790325681 259942.580015803,-8921.44825735027 259943.542665223,-8922.45019858401 259943.542665223,-8922.48949039709 259944.564252364,-8923.4324939112 259944.544606457,-8923.51107753738 259946.430613485,-8925.41673047214 259946.568134831,-8925.47566819177 259947.412908812)))",mamoa
"MULTIPOLYGON (((-8920.42667020998 260093.499869873,-8923.57001525701 260093.480223967,-8923.51107753738 260091.456695593,-8924.53266467766 260091.476341499,-8924.45408105148 260088.509809611,-8925.51496000486 260088.549101424,-8925.5346059114 260082.498162209,-8919.48366669587 260082.498162209,-8919.50331260242 260084.42346105,-8918.48172546213 260084.443106956,-8918.48172546213 260085.425402284,-8917.47978422839 260085.523631816,-8917.46013832185 260086.427343517,-8916.53678071428 260086.446989424,-8916.41890527502 260090.592275705,-8917.40120060222 260090.533337985,-8917.36190878913 260091.515633312,-8918.32455820978 260091.594216938,-8918.34420411633 260092.556866359,-8919.48366669587 260092.596158172,-8919.48366669587 260093.480223967,-8920.42667020998 260093.499869873)))",mamoa
